Date,Ticker,open,high,low,close,adj_close,volume,return_1d,log_return_1d,amount
2019-01-02,WMT,30.546667098999023,31.21666717529297,30.546667098999023,31.11333274841309,27.967050552368164,24458100.0,,,760973003.6939622
2019-01-03,WMT,31.06999969482422,31.56999969482422,30.899999618530277,30.953332901000977,27.82322883605957,24831900.0,-0.005142485014572151,-0.005155753097460192,768630067.2643661
2019-01-04,WMT,31.06999969482422,31.21999931335449,30.89666748046875,31.14666748046875,27.99701499938965,24087300.0,0.006246002008446716,0.006226576583435506,750239123.6022949
2019-01-07,WMT,31.206666946411133,31.72333335876465,31.059999465942383,31.51333236694336,28.32659721374512,23369100.0,0.011772202811249022,0.011703449491043294,736438215.416336
2019-01-08,WMT,31.68666648864746,31.920000076293945,31.303333282470703,31.733333587646484,28.52435302734375,21602700.0,0.006981210940862015,0.00695695511236627,685525685.4938507
2019-01-09,WMT,31.90333366394043,32.04666519165039,31.59000015258789,31.6299991607666,28.43147087097168,18816900.0,-0.0032563369554123867,-0.0032616503585520817,595178531.2082291
2019-01-10,WMT,31.293333053588867,31.65999984741211,31.040000915527344,31.65333366394043,28.45244026184082,28188900.0,0.0007377332846334461,0.0007374612931969615,892272657.3194504
2019-01-11,WMT,31.663333892822266,31.76333236694336,31.51666641235352,31.61333274841309,28.416488647460938,16183800.0,-0.001263718885095133,-0.0012645180511570153,511623854.53376776
2019-01-14,WMT,31.49333381652832,31.81666755676269,31.426666259765625,31.649999618530277,28.449447631835938,21255300.0,0.0011598546223832162,0.001159182510661605,672730236.8917466
2019-01-15,WMT,31.82333374023437,32.20000076293945,31.793333053588867,32.08333206176758,28.838960647583008,21174600.0,0.013691388576940078,0.013598508329135672,679351723.0751038
2019-01-16,WMT,31.976667404174805,32.28666687011719,31.94333267211914,32.116668701171875,28.86892318725586,16230000.0,0.0010390641265101141,0.0010385246730328923,521253533.02001953
2019-01-17,WMT,32.106666564941406,32.4033317565918,32.0533332824707,32.246665954589844,28.98577690124512,16843500.0,0.00404765682977648,0.004039487104945394,543146718.006134
2019-01-18,WMT,32.31666564941406,32.733333587646484,32.28333282470703,32.57666778564453,29.28240394592285,18361800.0,0.010233672886350575,0.01018166338715032,598166258.5464478
2019-01-21,WMT,32.31666564941406,32.733333587646484,32.28333282470703,32.57666778564453,29.28240394592285,0.0,0.0,0.0,0.0
2019-01-22,WMT,32.383331298828125,32.810001373291016,32.2599983215332,32.496665954589844,29.210493087768555,24189600.0,-0.0024558015442556203,-0.002458821970926728,786081350.7751465
2019-01-23,WMT,32.956668853759766,33.116668701171875,32.5099983215332,32.9033317565918,29.57603073120117,25037400.0,0.012514077677082902,0.012436423780499695,823813878.5224915
2019-01-24,WMT,32.733333587646484,32.81999969482422,32.143333435058594,32.78666687011719,29.471166610717773,22829100.0,-0.003545686112812474,-0.003551986956102038,748490096.6445923
2019-01-25,WMT,32.91666793823242,32.970001220703125,32.25,32.313331604003906,29.045703887939453,21654600.0,-0.014436821772349617,-0.014542046653564622,699732270.552063
2019-01-28,WMT,32.176666259765625,32.356666564941406,32.026668548583984,32.35333251953125,29.08165740966797,17627400.0,0.0012379074995283457,0.0012371419237826586,570305133.6547852
2019-01-29,WMT,32.25666809082031,32.38666534423828,32.16999816894531,32.23666763305664,28.976789474487305,15760200.0,-0.003605961964016524,-0.0036124791166463055,508056329.23049927
2019-01-30,WMT,32.22666549682617,32.26666641235352,31.420000076293945,31.600000381469727,28.40450668334961,35547900.0,-0.01974978489817769,-0.019947418374043124,1123313653.5604477
2019-01-31,WMT,31.543333053588867,32.290000915527344,31.543333053588867,31.94333267211914,28.713117599487305,44169000.0,0.01086494577546726,0.010806346323268823,1410905060.7948303
2019-02-01,WMT,31.97333335876465,32.0,31.036666870117188,31.286666870117188,28.12285804748535,37775700.0,-0.020557210130272563,-0.020771450787013368,1181875741.6854858
2019-02-04,WMT,31.286666870117188,31.59000015258789,31.11666679382324,31.59000015258789,28.395511627197266,21805800.0,0.009695289169982635,0.009648591443304433,688845225.327301
2019-02-05,WMT,31.75,31.979999542236328,31.67333221435547,31.86666679382324,28.644207000732425,18299700.0,0.008758044947735799,0.008719915735261985,583150442.3269271
