Date,Ticker,open,high,low,close,adj_close,volume,return_1d,log_return_1d,amount
2019-01-02,NFLX,25.92799949645996,26.975000381469727,25.65800094604492,26.766000747680664,26.766000747680664,116795000.0,,,3126135057.325363
2019-01-03,NFLX,27.020000457763672,27.57900047302246,26.44300079345703,27.1200008392334,27.1200008392334,149696000.0,0.013225737191366216,0.013139040709225114,4059755645.629883
2019-01-04,NFLX,28.1879997253418,29.780000686645508,27.85400009155273,29.756999969482425,29.756999969482425,193301000.0,0.09723447819493392,0.09279290338902824,5752057851.100923
2019-01-07,NFLX,30.209999084472656,31.68000030517578,30.165000915527344,31.53400039672852,31.53400039672852,186201000.0,0.059717055787495754,0.05800194398986003,5871662407.871247
2019-01-08,NFLX,31.99799919128418,32.05899810791016,30.801000595092773,32.027000427246094,32.027000427246094,153592000.0,0.01563391971570849,0.015512968986712394,4919091049.621582
2019-01-09,NFLX,31.770999908447266,32.334999084472656,31.350000381469727,31.996000289916992,31.996000289916992,133432000.0,-0.0009679375812768898,-0.0009684063353652128,4269290310.684204
2019-01-10,NFLX,31.457000732421875,32.5369987487793,31.25,32.465999603271484,32.465999603271484,134725000.0,0.014689314573565815,0.014582471621224169,4373981796.550751
2019-01-11,NFLX,33.09600067138672,34.10900115966797,32.85200119018555,33.75899887084961,33.75899887084961,195004000.0,0.03982625772741755,0.039053639319742484,6583139815.811157
2019-01-14,NFLX,33.42399978637695,33.54800033569336,32.91299819946289,33.29399871826172,33.29399871826172,104996000.0,-0.013774109663820977,-0.013869852914337955,3495736689.4226074
2019-01-15,NFLX,34.959999084472656,35.72200012207031,34.70000076293945,35.4640007019043,35.4640007019043,211812000.0,0.06517697084106433,0.0631409551605322,7511700916.671753
2019-01-16,NFLX,35.400001525878906,35.8849983215332,34.81100082397461,35.138999938964844,35.138999938964844,153855000.0,-0.009164244205589589,-0.009206494215891148,5406310835.609436
2019-01-17,NFLX,34.95000076293945,35.57899856567383,34.64099884033203,35.319000244140625,35.319000244140625,188712000.0,0.005122522140312391,0.0051094466577299436,6665119174.072266
2019-01-18,NFLX,35.196998596191406,35.29999923706055,33.67300033569336,33.90999984741211,33.90999984741211,266210000.0,-0.03989355267671446,-0.04071111803885685,9027181059.379578
2019-01-21,NFLX,35.196998596191406,35.29999923706055,33.67300033569336,33.90999984741211,33.90999984741211,0.0,0.0,0.0,0.0
2019-01-22,NFLX,33.48899841308594,33.6879997253418,32.10300064086914,32.51599884033203,32.51599884033203,179414000.0,-0.041108847341574495,-0.041977711417965136,5833825415.939331
2019-01-23,NFLX,32.82500076293945,33.17499923706055,31.86000061035156,32.19900131225586,32.19900131225586,134801000.0,-0.009748970949124747,-0.00979680329774224,4340457575.893402
2019-01-24,NFLX,32.060001373291016,33.18000030517578,31.899999618530277,32.66699981689453,32.66699981689453,111316000.0,0.014534565842591496,0.01442995150477211,3636359751.6174316
2019-01-25,NFLX,32.87200164794922,34.0,32.85100173950195,33.80500030517578,33.80500030517578,111529000.0,0.03483639436311825,0.03424334114335359,3770237879.0359497
2019-01-28,NFLX,33.470001220703125,33.630001068115234,32.88800048828125,33.566001892089844,33.566001892089844,86521000.0,-0.007069913058079358,-0.007095023314951376,2904164049.7055054
2019-01-29,NFLX,33.58700180053711,33.821998596191406,32.814998626708984,32.88999938964844,32.88999938964844,76552000.0,-0.02013950021854438,-0.020345064611618113,2517795233.276367
2019-01-30,NFLX,33.275001525878906,34.178001403808594,33.08000183105469,34.066001892089844,34.066001892089844,92345000.0,0.03575562554773204,0.035131233336663126,3145824944.7250366
2019-01-31,NFLX,33.96799850463867,34.5989990234375,33.80899810791016,33.95000076293945,33.95000076293945,85355000.0,-0.003405187656533526,-0.0034109985031203216,2897802315.120697
2019-02-01,NFLX,33.71799850463867,34.68399810791016,33.650001525878906,33.98500061035156,33.98500061035156,98278000.0,0.0010309233173955157,0.0010303922808927446,3339977889.984131
2019-02-04,NFLX,34.2599983215332,35.20000076293945,34.130001068115234,35.13399887084961,35.13399887084961,90514000.0,0.03380898160549317,0.03325002169475377,3180118773.7960815
