Date,Ticker,open,high,low,close,adj_close,volume,return_1d,log_return_1d,amount
2019-01-02,MS,39.02000045776367,40.720001220703125,38.7599983215332,40.400001525878906,32.31396484375,10648000.0,,,430179216.2475586
2019-01-03,MS,40.220001220703125,40.220001220703125,39.25,39.68000030517578,31.73807907104492,13034500.0,-0.01782181172052466,-0.01798253262878946,517208963.9778137
2019-01-04,MS,40.5,41.58000183105469,40.27999877929688,41.29999923706055,33.03383255004883,14371600.0,0.040826585671005056,0.040015191386282734,593547069.0353394
2019-01-07,MS,41.5099983215332,42.15999984741211,40.97999954223633,41.709999084472656,33.36176681518555,11812400.0,0.009927357263585623,0.009878404765148563,492695193.1854248
2019-01-08,MS,42.29999923706055,42.40999984741211,41.08000183105469,41.45000076293945,33.153812408447266,11398200.0,-0.006233477037643764,-0.006252986271462202,472455398.6961365
2019-01-09,MS,41.90999984741211,42.209999084472656,41.25,41.7400016784668,33.385765075683594,9223000.0,0.006996403140880902,0.006972041873920087,384968035.48049927
2019-01-10,MS,41.380001068115234,41.959999084472656,41.2400016784668,41.65999984741211,33.32176971435547,7560800.0,-0.0019166705279736185,-0.0019185096913525435,314982926.8463135
2019-01-11,MS,41.27999877929688,41.869998931884766,40.959999084472656,41.7400016784668,33.385765075683594,8191900.0,0.0019203512085383956,0.0019185096913525435,341929919.74983215
2019-01-14,MS,41.310001373291016,42.790000915527344,41.119998931884766,42.47999954223633,33.9776496887207,12336300.0,0.017728745424351322,0.01757342429621911,524046018.35289
2019-01-15,MS,42.209999084472656,42.9900016784668,42.02999877929688,42.880001068115234,34.2975959777832,11737000.0,0.009416231878279557,0.00937217551424796,503282572.5364685
2019-01-16,MS,44.0,45.11000061035156,43.66999816894531,44.4900016784668,35.58535385131836,30530400.0,0.03754665508972499,0.03685894087283259,1358297547.2442627
2019-01-17,MS,42.45000076293945,43.18000030517578,41.61000061035156,42.52999877929688,34.01764297485352,47037200.0,-0.04405490728759753,-0.04505480198140699,2000492058.5815432
2019-01-18,MS,43.02000045776367,43.77000045776367,42.560001373291016,43.68999862670898,34.945465087890625,20614400.0,0.027274861996393174,0.026909530967351714,900643107.6904296
2019-01-21,MS,43.02000045776367,43.77000045776367,42.560001373291016,43.68999862670898,34.945465087890625,0.0,0.0,0.0,0.0
2019-01-22,MS,42.41999816894531,42.7400016784668,41.93000030517578,42.40999984741211,33.92166519165039,20202400.0,-0.029297295022444048,-0.029735031642150744,856783780.9173584
2019-01-23,MS,42.52000045776367,42.619998931884766,41.65999984741211,42.150001525878906,33.71369934082031,15583900.0,-0.006130590013408543,-0.00614945923955279,656861408.7791443
2019-01-24,MS,41.95000076293945,42.58000183105469,41.84000015258789,42.04999923706055,33.63372039794922,13421600.0,-0.0023725334566586653,-0.002375352373692685,564378269.7601318
2019-01-25,MS,42.66999816894531,43.25,42.54999923706055,42.97999954223633,34.3775749206543,13422700.0,0.0221165356016495,0.02187551228841267,576907639.8555756
2019-01-28,MS,42.43999862670898,42.72999954223633,42.060001373291016,42.650001525878906,34.113624572753906,10396600.0,-0.007677943691766109,-0.0077075708492944095,443415005.86395264
2019-01-29,MS,42.52999877929688,42.70000076293945,42.11000061035156,42.4900016784668,33.98564910888672,9916400.0,-0.0037514617042868625,-0.0037585160850990285,421347852.64434814
2019-01-30,MS,42.34999847412109,42.970001220703125,42.06999969482422,42.790000915527344,34.46897506713867,12347900.0,0.007060466585309122,0.007035658195199357,528366652.3048401
2019-01-31,MS,42.29999923706055,42.66999816894531,42.18000030517578,42.29999923706055,34.07426452636719,11163400.0,-0.011451312642739131,-0.011517383808711479,472211811.4830017
2019-02-01,MS,42.29999923706055,42.72999954223633,41.790000915527344,41.81999969482422,33.68759536743164,13322100.0,-0.011347507113328326,-0.011412381312715159,557130217.9344177
2019-02-04,MS,41.900001525878906,42.459999084472656,41.68000030517578,42.459999084472656,34.20314407348633,8715300.0,0.015303667965536727,0.01518774800987277,370051630.02090454
2019-02-05,MS,42.380001068115234,42.560001373291016,42.220001220703125,42.45000076293945,34.19509506225586,9971500.0,-0.00023547625409303663,-0.00023550398297889075,423290182.60765076
2019-02-06,MS,42.29999923706055,42.84999847412109,42.09000015258789,42.380001068115234,34.13869857788086,9744000.0,-0.0016489916034425622,-0.001650352686579204,412950730.40771484
2019-02-07,MS,42.11000061035156,42.18000030517578,41.040000915527344,41.47999954223633,33.4137077331543,12745400.0,-0.021236467748841692,-0.021465205717879687,528679186.1656189
2019-02-08,MS,41.02999877929688,41.34000015258789,40.119998931884766,40.810001373291016,32.8740234375,13993900.0,-0.016152318619557793,-0.016284189256998705,571091078.2176971
2019-02-11,MS,41.0,41.08000183105469,40.18999862670898,40.209999084472656,32.39067840576172,17058300.0,-0.014702334443219223,-0.014811484928025198,685914227.3826599
2019-02-12,MS,40.650001525878906,41.5,40.650001525878906,41.150001525878906,33.14789581298828,12400800.0,0.023377330584651412,0.02310826606344074,510292938.92211914
2019-02-13,MS,41.5,42.02999877929688,41.15999984741211,41.18999862670898,33.180110931396484,9528300.0,0.0009719829731942298,0.0009715109036152469,392470663.91487116
2019-02-14,MS,40.810001373291016,41.52999877929688,40.27999877929688,40.720001220703125,32.801509857177734,10414200.0,-0.011410473942115917,-0.011476072887348643,424066236.7126465
2019-02-15,MS,41.15999984741211,42.08000183105469,41.130001068115234,41.9900016784668,33.824546813964844,13289700.0,0.031188615414823984,0.030712132448872165,558034525.3063202
2019-02-18,MS,41.15999984741211,42.08000183105469,41.130001068115234,41.9900016784668,33.824546813964844,0.0,0.0,0.0,0.0
2019-02-19,MS,41.58000183105469,42.27999877929688,41.43000030517578,42.15999984741211,33.961483001708984,9401700.0,0.0040485392271962795,0.004040365944735669,396375670.5654144
2019-02-20,MS,42.09000015258789,42.47999954223633,42.02000045776367,42.41999816894531,34.170928955078125,10031600.0,0.006166943132689839,0.006148005357794695,425540453.6315918
