Date,Ticker,open,high,low,close,adj_close,volume
2019-01-02,PG,91.02999877929688,91.38999938964844,89.93000030517578,91.27999877929688,75.34825897216797,9843900
2019-01-03,PG,90.94000244140625,92.5,90.37999725341797,90.63999938964844,74.8199462890625,9820200
2019-01-04,PG,90.83999633789062,92.48999786376953,90.37000274658203,92.48999786376953,76.34706115722656,10565700
2019-01-07,PG,91.91000366210938,92.5,91.4000015258789,92.12000274658203,76.0416488647461,9012500
2019-01-08,PG,92.69999694824219,93.08999633789062,91.81999969482422,92.45999908447266,76.32229614257812,9551300
2019-01-09,PG,92.69000244140625,92.95999908447266,90.80999755859375,90.94999694824219,75.07585906982422,15015600
2019-01-10,PG,90.88999938964844,91.54000091552734,90.61000061035156,91.16999816894531,75.2574462890625,11102300
2019-01-11,PG,91.66999816894531,91.9800033569336,91.11000061035156,91.7699966430664,75.75273895263672,7166600
2019-01-14,PG,91.5,91.91000366210938,90.8499984741211,91.1500015258789,75.24095153808594,7952000
2019-01-15,PG,91.1500015258789,92.61000061035156,91.13999938964844,92.01000213623047,75.9508285522461,7834500
2019-01-16,PG,91.73999786376953,92.1500015258789,90.98999786376953,91.37000274658203,75.42255401611328,7964500
2019-01-17,PG,90.70999908447266,91.55999755859375,90.3499984741211,90.63999938964844,75.4117202758789,8044500
2019-01-18,PG,91.37000274658203,91.83999633789062,91.04000091552734,91.41999816894531,76.06066131591797,9100300
2019-01-22,PG,91.38999938964844,91.75,89.08000183105469,90.44000244140625,75.24534606933594,13518500
2019-01-23,PG,94.18000030517578,96.41000366210938,93.62999725341797,94.83999633789062,78.90608978271484,22869000
2019-01-24,PG,94.29000091552734,94.55999755859375,93.19000244140625,94.30000305175781,78.45680236816406,12146400
2019-01-25,PG,94.41999816894531,94.88999938964844,93.05999755859375,93.5999984741211,77.87442779541016,10618000
2019-01-28,PG,93.31999969482422,93.97000122070312,92.97000122070312,93.5199966430664,77.80784606933594,9765600
2019-01-29,PG,93.79000091552734,94.12000274658203,93.0999984741211,93.54000091552734,77.82451629638672,9769800
2019-01-30,PG,93.61000061035156,94.66000366210938,93.56999969482422,94.5199966430664,78.63983917236328,7750200
2019-01-31,PG,94.43000030517578,96.80999755859375,94.08000183105469,96.47000122070312,80.26224517822266,16044400
