Date,Ticker,open,high,low,close,adj_close,volume
2019-01-02,PM,66.12999725341797,67.7699966430664,65.73999786376953,67.30999755859375,46.395301818847656,6471200
2019-01-03,PM,67.0199966430664,68.26000213623047,66.29000091552734,66.44000244140625,45.795623779296875,6178200
2019-01-04,PM,67.02999877929688,69.56999969482422,66.94999694824219,69.55000305175781,47.93928146362305,7220700
2019-01-07,PM,69.19000244140625,69.30000305175781,67.33999633789062,67.41999816894531,46.47111892700195,7807200
2019-01-08,PM,67.68000030517578,68.27999877929688,67.51000213623047,67.87000274658203,46.78129959106445,7257700
2019-01-09,PM,68.25,68.70999908447266,67.80000305175781,67.91000366210938,46.808868408203125,5924000
2019-01-10,PM,68.18000030517578,68.72000122070312,67.97000122070312,68.1500015258789,46.974300384521484,8988200
2019-01-11,PM,68.45999908447266,69.5199966430664,67.83000183105469,69.5,47.904823303222656,7150400
2019-01-14,PM,69.23999786376953,69.91999816894531,68.98999786376953,69.62000274658203,47.9875373840332,8408700
2019-01-15,PM,69.3499984741211,70.66000366210938,69.19999694824219,70.5,48.59409713745117,6639200
2019-01-16,PM,70.4000015258789,71.05000305175781,69.36000061035156,70.75,48.76641845703125,7360400
2019-01-17,PM,70.61000061035156,72.75,70.30999755859375,72.5199966430664,49.98643493652344,7974500
2019-01-18,PM,73.26000213623047,74.19000244140625,72.66000366210938,73.79000091552734,50.861812591552734,8715800
2019-01-22,PM,73.36000061035156,73.86000061035156,71.8499984741211,72.80999755859375,50.18631362915039,10288300
2019-01-23,PM,73.16999816894531,74.16000366210938,72.75,74.0,51.00656509399414,6260800
2019-01-24,PM,73.55000305175781,73.81999969482422,70.30999755859375,71.55000305175781,49.31783676147461,13249600
2019-01-25,PM,72.08000183105469,73.5199966430664,71.94000244140625,72.7300033569336,50.13117980957031,5211600
2019-01-28,PM,72.61000061035156,74.5,72.13999938964844,74.3499984741211,51.24781799316406,6605300
2019-01-29,PM,74.44999694824219,75.18000030517578,74.04000091552734,74.41000366210938,51.28917694091797,4798100
2019-01-30,PM,74.8499984741211,75.30999755859375,74.36000061035156,74.4800033569336,51.337432861328125,6093700
2019-01-31,PM,74.80000305175781,77.0999984741211,74.33000183105469,76.72000122070312,52.88140106201172,8512400
2019-02-01,PM,77.02999877929688,77.05000305175781,75.33000183105469,75.7300033569336,52.199012756347656,7805500
2019-02-04,PM,75.51000213623047,76.19000244140625,75.26000213623047,76.05000305175781,52.419586181640625,5362200
2019-02-05,PM,76.01000213623047,76.25,75.5999984741211,75.80999755859375,52.254154205322266,4760000
2019-02-06,PM,75.54000091552734,76.11000061035156,75.33999633789062,75.51000213623047,52.047386169433594,4993800
2019-02-07,PM,77.76000213623047,78.62000274658203,75.7699966430664,76.7300033569336,52.8882942199707,6972400
2019-02-08,PM,76.98999786376953,80.0199966430664,76.4000015258789,79.9800033569336,55.12846374511719,12070200
2019-02-11,PM,79.55999755859375,80.02999877929688,78.91999816894531,79.05000305175781,54.4874153137207,7012000
2019-02-12,PM,79.19999694824219,80.86000061035156,78.97000122070312,80.5999984741211,55.55580139160156,6144800
2019-02-13,PM,80.95999908447266,81.33000183105469,80.55000305175781,81.30000305175781,56.038307189941406,5248700
2019-02-14,PM,81.11000061035156,82.5,81.0199966430664,81.8499984741211,56.41740417480469,5625500
2019-02-15,PM,82.80000305175781,83.55999755859375,82.19999694824219,83.45999908447266,57.52713394165039,6435100
2019-02-19,PM,83.52999877929688,83.69999694824219,82.62999725341797,83.38999938964844,57.4788703918457,5307100
2019-02-20,PM,83.4800033569336,85.77999877929688,83.38999938964844,85.04000091552734,58.61618423461914,5633000
2019-02-21,PM,85.05000305175781,85.81999969482422,84.52999877929688,85.58000183105469,58.9884033203125,5887200
2019-02-22,PM,85.4800033569336,87.25,85.16000366210938,87.1500015258789,60.07057571411133,4317800
2019-02-25,PM,87.41000366210938,87.69999694824219,86.56999969482422,86.5999984741211,59.691463470458984,5020100
2019-02-26,PM,86.30999755859375,87.47000122070312,86.19999694824219,86.51000213623047,59.62945556640625,4756200
2019-02-27,PM,87.27999877929688,87.5999984741211,86.7300033569336,87.2699966430664,60.153289794921875,4669900
2019-02-28,PM,87.2699966430664,87.54000091552734,86.76000213623047,86.94000244140625,59.92582321166992,4290100
2019-03-01,PM,87.41999816894531,87.69999694824219,86.75,87.51000213623047,60.318721771240234,4379100
2019-03-04,PM,87.80000305175781,88.0,86.66000366210938,87.27999877929688,60.16018295288086,3711700
2019-03-05,PM,86.81999969482422,87.68000030517578,86.54000091552734,86.9800033569336,59.953407287597656,5547100
2019-03-06,PM,86.9800033569336,87.37999725341797,86.37999725341797,87.0199966430664,59.980953216552734,4938400
2019-03-07,PM,87.06999969482422,87.13999938964844,86.38999938964844,86.97000122070312,59.946502685546875,4802400
2019-03-08,PM,86.91000366210938,87.97000122070312,86.76000213623047,87.44999694824219,60.2773551940918,3865500
2019-03-11,PM,87.61000061035156,89.5,87.61000061035156,89.23999786376953,61.51116943359375,6022500
2019-03-12,PM,89.5,90.2699966430664,88.4800033569336,88.80000305175781,61.207881927490234,5669800
2019-03-13,PM,88.88999938964844,89.79000091552734,88.58000183105469,89.5,61.690372467041016,4468900
2019-03-14,PM,89.12999725341797,89.91000366210938,88.95999908447266,89.79000091552734,61.8902473449707,4534700
2019-03-15,PM,89.55999755859375,91.31999969482422,89.4000015258789,90.8499984741211,62.62090301513672,12348400
2019-03-18,PM,91.23999786376953,91.30000305175781,90.55999755859375,90.7300033569336,62.538177490234375,5948500
2019-03-19,PM,90.7300033569336,91.55000305175781,90.1500015258789,90.5,62.37965774536133,6075400
2019-03-20,PM,90.30000305175781,91.0199966430664,89.86000061035156,90.73999786376953,62.54508590698242,5253800
2019-03-21,PM,90.33999633789062,92.01000213623047,90.2300033569336,91.91000366210938,63.35152816772461,4262600
2019-03-22,PM,91.66999816894531,92.73999786376953,91.12999725341797,91.16999816894531,62.84147644042969,5980000
2019-03-25,PM,89.52999877929688,89.79000091552734,88.16999816894531,88.2699966430664,61.61296463012695,7938800
2019-03-26,PM,88.61000061035156,89.44000244140625,88.27999877929688,88.58999633789062,61.83634948730469,5925700
2019-03-27,PM,88.2699966430664,88.61000061035156,85.94999694824219,87.02999877929688,60.74744415283203,6483200
2019-03-28,PM,87.0,87.9800033569336,86.88999938964844,87.27999877929688,60.921932220458984,5840000
2019-03-29,PM,87.4800033569336,88.51000213623047,87.08000183105469,88.38999938964844,61.696739196777344,6314000
2019-04-01,PM,88.37999725341797,88.83000183105469,87.94000244140625,88.19999694824219,61.56411361694336,4249600
2019-04-02,PM,88.6500015258789,89.08999633789062,87.73999786376953,88.01000213623047,61.431495666503906,3995200
2019-04-03,PM,87.54000091552734,87.86000061035156,85.18000030517578,85.80999755859375,59.89588928222656,7323500
2019-04-04,PM,86.08999633789062,86.69999694824219,85.94999694824219,86.06999969482422,60.07735824584961,4672800
2019-04-05,PM,86.11000061035156,86.25,84.91000366210938,85.44000244140625,59.63762283325195,5495000
2019-04-08,PM,85.7699966430664,85.83000183105469,84.95999908447266,85.30999755859375,59.54688262939453,4439100
2019-04-09,PM,85.2300033569336,86.04000091552734,85.08999633789062,85.83999633789062,59.91682815551758,3898900
2019-04-10,PM,85.5199966430664,86.04000091552734,85.41000366210938,85.70999908447266,59.826072692871094,2855400
2019-04-11,PM,85.76000213623047,86.0,85.47000122070312,85.51000213623047,59.68648910522461,3893400
2019-04-12,PM,86.0,86.04000091552734,85.3499984741211,85.7699966430664,59.86797332763672,4652900
2019-04-15,PM,86.0999984741211,86.69000244140625,85.86000061035156,86.19000244140625,60.16112518310547,3491300
2019-04-16,PM,86.23999786376953,86.66000366210938,85.83999633789062,86.20999908447266,60.175071716308594,4544800
2019-04-17,PM,86.41999816894531,86.5,85.1500015258789,85.4800033569336,59.66553497314453,4675700
2019-04-18,PM,85.63999938964844,87.44999694824219,82.62999725341797,84.48999786376953,58.974510192871094,7765400
2019-04-22,PM,84.13999938964844,85.38999938964844,83.91000366210938,84.29000091552734,58.83490753173828,3530300
2019-04-23,PM,84.4000015258789,85.06999969482422,83.91999816894531,84.91000366210938,59.26768112182617,6397600
2019-04-24,PM,84.7300033569336,84.83000183105469,83.16999816894531,84.44999694824219,58.946590423583984,4716500
